SATELLITE-SPECIFIC INFO FOR GNSS AND LEO SATELLITES,  PANDA developing Version: 1.1 by xlxu     2019-03-01 22:36:49:0880 
-------------------------------------------------------------------------------------------------------

FORMAT VERSION:  1.00
THIS FORMAT IS BASED ON BSW5.2 SATELLITE.I08 FILE (ftp://ftp.aiub.unibe.ch/BSWUSER52/GEN/SATELLITE.I14)

PART 1: PHYSICAL SATELLITE PARAMETERS
(A3,2X,A3,2X,A20,2X,A9,2X,I4,5(1X,I2),2X,I4,5(1X,I2),2X,F6.1,2X,I4)
-------------------------------------------------------------------
          SATELLITE               COSPAR        START TIME           END TIME          MASS  IFRQ
PRN  SVN     TYPE                   ID     YYYY MM DD HH MM SS  YYYY MM DD HH MM SS    (KG)

R14  SLR   2006 12 25  0  0  0  2010 12 15 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R14  SLR   2010 12 16  0  0  0  2011 10 12 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R14  SLR   2011 10 13  0  0  0  2017 07 08 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R14  SLR   2017  9 21  0  0  0  2017 10 05 23 59 59       0.0000    0.0000    1.4700     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R14  SLR   2017 10 10 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R15  SLR   1996  1  1  0  0  0  1998 12 31 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R15  SLR   1999  4  7  0  0  0  2006 12 24 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R15  SLR   2006 12 25  0  0  0  2018 11 23 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R15  SLR   2018 11 24 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R16  SLR   1996  1  1  0  0  0  2010 09 01 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R16  SLR   2010  9  2  0  0  0  2010 09 30 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R16  SLR   2010 10  1  0  0  0  2016 02 14 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R16  SLR   2016 03 09 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R17  SLR   1996  1  1  0  0  0  2000 09 30 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R17  SLR   2000 10 13  0  0  0  2007 10 25 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R17  SLR   2007 10 26  0  0  0  2010 12 15 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R17  SLR   2010 12 16  0  0  0  2011 12 19 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R17  SLR   2011 12 20  0  0  0  2015 04 12 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R17  SLR   2015  4 13  0  0  0  2016 01 26 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R17  SLR   2016  1 27  0  0  0  2016 02 15 23 59 59       0.0000    0.0000    1.4700     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R17  SLR   2016  2 16  0  0  0  2016 02 23 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R17  SLR   2016 02 24 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R18  SLR   1996  1  1  0  0  0  2000 01 15 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R18  SLR   2000 10 13  0  0  0  2008 09 24 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R18  SLR   2008  9 25  0  0  0  2014 02 11 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R18  SLR   2014  2 18  0  0  0  2014 04 10 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R18  SLR   2014 04 11 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R19  SLR   1996  1  1  0  0  0  2005 12 24 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R19  SLR   2005 12 25  0  0  0  2007 10 25 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R19  SLR   2007 10 26 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R20  SLR   1996  1  1  0  0  0  2006 02 27 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R20  SLR   2006  2 28  0  0  0  2007 10 25 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R20  SLR   2007 10 26 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R21  SLR   1996  1  1  0  0  0  2002 12 24 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R21  SLR   2002 12 25  0  0  0  2008 09 24 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R21  SLR   2008  9 25  0  0  0  2014 08 01 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R21  SLR   2014 08 02 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R22  SLR   1996  1  1  0  0  0  2002 12 24 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R22  SLR   2002 12 25  0  0  0  2007 10 25 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R22  SLR   2007 10 26  0  0  0  2008 09 24 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R22  SLR   2008  9 25  0  0  0  2010 02 28 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R22  SLR   2010 03 01 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R23  SLR   1996  1  1  0  0  0  2002 12 24 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R23  SLR   2002 12 25  0  0  0  2006 02 27 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R23  SLR   2006  2 28  0  0  0  2010 03 18 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R23  SLR   2010 03 19 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R24  SLR   1996  1  1  0  0  0  1996 08 26 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R24  SLR   2000 10 13  0  0  0  2005 12 24 23 59 59       0.0000    0.0000    1.5545     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R24  SLR   2005 12 25  0  0  0  2010 02 28 23 59 59       0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R24  SLR   2010 03 01 00 00 00                            0.1370   -0.0030    1.8735     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R26  SLR   2012  3 15  0  0  0  2013 01 05 23 59 59       0.0000    0.0000    1.4700     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R26  SLR   2013  2 23  0  0  0  2017 09 20 23 59 59       0.0000    0.0000    1.4700     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R26  SLR   2017 10 06 00 00 00                            0.0000    0.0000    1.4700     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
R27  SLR   2014 11 30  0  0  0  2016 01 26 23 59 59       0.0000    0.0000    1.4700     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E01  SLR   2016 05 24 00 00 00                            0.9652    0.0179    0.5552     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E02  SLR   2016 05 24 00 00 00                            0.9661    0.0173    0.5552     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E03  SLR   2016 11 17 00 00 00                            0.9600    0.0176    0.5552     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E04  SLR   2016 11 17 00 00 00                            0.9657    0.0172    0.5552     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E05  SLR   2016 11 17 00 00 00                            0.9645    0.0181    0.5552     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E07  SLR   2016 11 17 00 00 00                            0.9639    0.0180    0.5552     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E08  SLR   2015 12 17 00 00 00                            0.9641    0.0171    0.5552     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E09  SLR   2015 12 17 00 00 00                            0.9645    0.0179    0.5555     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E11  SLR   2011 10 21 00 00 00                           -1.0921    0.0339    0.6206     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E12  SLR   2011 10 21 00 00 00                           -1.0927    0.0338    0.6226     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E13  SLR   2018 07 25 00 00 00                            0.9650    0.0165    0.5555     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E14  SLR   2014 08 22 00 00 00                            1.0146    0.0149    0.5581     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E15  SLR   2018 07 25 00 00 00                            0.9650    0.0165    0.5555     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E18  SLR   2014 08 22 00 00 00                            1.0199    0.0140    0.5585     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E19  SLR   2012 10 12 00 00 00                           -1.0927    0.0346    0.6212     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E20  SLR   2012 10 12 00 00 00                           -1.0927    0.0340    0.6225     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E21  SLR   2017 12 12 00 00 00                            0.9700    0.0165    0.5555     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E22  SLR   2015 03 27 00 00 00                            0.9641    0.0183    0.5593     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E24  SLR   2015 09 11 00 00 00                            0.9616    0.0176    0.5550     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E25  SLR   2017 12 12 00 00 00                            0.9630    0.0175    0.5555     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E26  SLR   2015 03 27 00 00 00                            0.9625    0.0183    0.5593     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E27  SLR   2017 12 12 00 00 00                            0.9650    0.0165    0.5555     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E30  SLR   2015 09 11 00 00 00                            0.9622    0.0180    0.5552     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E31  SLR   2017 12 12 00 00 00                            0.9640    0.0165    0.5555     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E33  SLR   2018 07 25 00 00 00                            0.9650    0.0165    0.5555     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
E36  SLR   2018 07 25 00 00 00                            0.9650    0.0165    0.5555     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
C01  SLR   2010 01 16 00 00 00                           -0.5438   -0.5704    1.0930     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
C08  SLR   2011 04 09 00 00 00                           -0.4003   -0.5730    1.0934     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
C10  SLR   2011 12 01 00 00 00                           -0.4023   -0.5730    1.1000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
C11  SLR   2012 04 29 00 00 00                           -0.3754   -0.5380    1.1000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
C13  SLR   2016 10 11 05 30 00                           -0.4023   -0.5730    1.1000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
C20  SLR   2017 11 05 00 00 00                            0.6021   -0.0768    1.2553     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
C21  SLR   2018 01 11 00 00 00                            0.5968   -0.0874    1.2739     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
C29  SLR   2018 07 29 00 00 00                            0.6002    0.4270    0.6235     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
C30  SLR   2018 07 29 00 00 00                            0.5986    0.4280    0.6230     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
C32  SLR   2016 04 29 00 00 00                            0.1850   -0.6850    1.9600     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
C33  SLR   2016 04 29 00 00 00                            0.6120   -0.0720    1.2490     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
C34  SLR   2016 04 29 00 00 00                            0.6120   -0.0720    1.2490     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
C35  SLR   2018 10 15 00 00 00                            0.6120   -0.0720    1.2490     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
C36  SLR   2018 11 18 00 00 00                            0.6120   -0.0720    1.2490     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
C37  SLR   2018 11 18 00 00 00                            0.6120   -0.0720    1.2490     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
J01  SLR   2010 09 11 00 00 00                           -1.1491   -0.5529    2.6854     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
